YYM1,CITY,CITY_CODE,GU_NAME,GU_CODE2,API_TT0,BaseRate,MoRate,FREQ,A_PSUM,SEOUL,METRO,LTV,DTI,MV_APT,JAEGO,BUNYANG,N_BUNYANG,IND_INDEX,JTP,LOAN_T,MON
201303,서울특별시,11,노원구,1135,85.406287347,2.75,3.9700,359,9.558516623,1,1,57.223303753,53.434200386,28.420436,0,0,7,101.446,56.153232883,169.77717703,3
201306,서울특별시,11,노원구,1135,84.724907558,2.50,3.7300,300,8.0632375,1,1,57.281412702,53.485995787,28.420436,0,0,7,86.885,56.726654406,170.10341347,6
201309,서울특별시,11,노원구,1135,86.457915162,2.50,3.8200,403,11.089768051,1,1,57.345402144,53.511773765,28.420436,0,0,7,99.614,59.142058043,172.03377341,9
201312,서울특별시,11,노원구,1135,86.860425062,2.50,3.7400,324,9.2279192903,1,1,57.359176687,53.529596904,28.420436,0,0,7,100.675,61.461036445,170.75531388,12
201403,서울특별시,11,노원구,1135,87.332894617,2.50,3.6900,396,10.904709444,1,1,57.484133187,53.582267835,28.269741,0,0,7,107.329,63.228155915,171.68830682,3
201406,서울특별시,11,노원구,1135,87.30202357,2.50,3.5800,308,8.358496381,1,1,57.5424262,53.631921717,28.269741,0,504,7,96.914,63.999129453,175.72446231,6
201409,서울특별시,11,노원구,1135,89.55277144,2.25,3.5000,500,14.140828217,1,1,70,63.696996182,28.269741,283,0,5,107.715,64.646119402,178.23760677,9
201412,서울특별시,11,노원구,1135,90.068566877,2.00,3.3300,334,9.5864572222,1,1,70,63.693839689,28.269741,0,0,5,112.44,65.705433586,180.9134017,12
201503,서울특별시,11,노원구,1135,92.323561925,1.75,2.9700,579,17.050524006,1,1,70,63.746776916,,0,0,5,98.5,67.631557386,266.63883286,3
201506,서울특별시,11,노원구,1135,94.005038072,1.50,3.0100,502,14.489526064,1,1,70,63.672078482,,0,0,5,91.6,69.570769984,277.01958529,6
201509,서울특별시,11,노원구,1135,96.840803273,1.50,2.9200,500,15.439913729,1,1,70,63.673898686,,0,0,5,110.8,71.808672278,279.39572417,9
201512,서울특별시,11,노원구,1135,97.220418737,1.50,3.1200,284,8.9155891667,1,1,70,63.67308636,,0,0,4,117.2,73.424723726,287.68694048,12
201603,서울특별시,11,노원구,1135,98.014567096,1.50,2.9700,436,12.944518547,1,1,70,63.605538529,28.840902,457,0,3,120.4,74.577835467,292.6149979,3
201606,서울특별시,11,노원구,1135,99.39002412,1.25,2.7700,554,16.96713065,1,1,70,63.615598583,28.840902,0,0,2,96.1,75.069395239,293.71253016,6
201609,서울특별시,11,노원구,1135,103.70030048,1.25,2.8000,504,16.306998431,1,1,70,63.612273332,28.840902,0,0,0,109.4,74.178229776,303.98293878,9
201612,서울특별시,11,노원구,1135,103.1291378,1.25,3.1300,153,4.9500333333,1,1,70,63.61131715,28.840902,0,0,0,120.4,73.233544849,305.47632673,12
201703,서울특별시,11,노원구,1135,103.9987575,1.25,3.2100,432,14.333526001,1,1,70,63.602880978,28.840902,0,0,0,113.7,73.220091035,307.78434895,3
201706,서울특별시,11,노원구,1135,108.60286857,1.25,3.2200,566,19.354340932,1,1,70,63.611486173,28.840902,0,1669,0,98.4,72.379698282,312.60006936,6
201709,서울특별시,11,노원구,1135,112.26432058,1.25,3.2400,301,11.094823107,1,1,41.46179402,48.53820598,28.840902,0,0,0,129,71.199623675,317.67243623,9
201712,서울특별시,11,노원구,1135,111.5402158,1.50,3.4200,92,3.2133891667,1,1,40.760869565,49.239130435,28.840902,0,0,0,111.5,70.058967027,319.56180264,12
200603,서울특별시,11,은평구,1138,71.435217248,4.00,5.4600,127,2.4876845238,1,1,42.912677374,100,3.376775,0,0,0,109.907,48.372,104.381241,3
200606,서울특별시,11,은평구,1138,75.177251848,4.25,5.4800,83,1.8118891667,1,1,43.944172322,100,3.376775,52,0,0,99.469,47.454,107.564252,6
200609,서울특별시,11,은평구,1138,80.195331573,4.50,5.7700,164,3.4349228366,1,1,44.42562142,100,3.376775,193,0,0,123.203,47.67,110.66641,9
200612,서울특별시,11,은평구,1138,79.926696364,4.50,5.8800,150,3.4434854077,1,1,51.003440546,99.2,3.376775,178,0,0,128.718,43.811,101.84374245,12
200703,서울특별시,11,은평구,1138,83.562377276,4.50,6.2000,123,2.7803907179,1,1,51.468804529,50.473689591,3.968761,0,0,0,110.893,42.987,107.877226,3
200706,서울특별시,11,은평구,1138,84.974281852,4.50,6.1300,107,2.6373219048,1,1,51.905422692,50.284165519,3.968761,0,324,0,102.227,43.14,110.307341,6
200709,서울특별시,11,은평구,1138,87.919172977,5.00,6.5200,101,2.600625,1,1,52.248479991,49.779351273,3.968761,180,0,0,108.332,42.811,112.626114,9
200712,서울특별시,11,은평구,1138,87.873055006,5.00,6.8500,119,3.081255,1,1,52.350108307,49.511089003,3.968761,34,5211,0,113.158,42.165,116.409487,12
200803,서울특별시,11,은평구,1138,99.149726101,5.00,6.7000,159,4.4073825,1,1,52.562465455,49.327602632,5.50751,0,782,0,113.158,41.163,118.919127,3
200806,서울특별시,11,은평구,1138,110.74304338,5.00,6.7700,136,4.14455,1,1,52.605548437,48.25379775,5.50751,3941,0,0,91.984,39.312,124.125424,6
200809,서울특별시,11,은평구,1138,95.493721038,5.25,7.2500,74,3.2426284666,1,1,50.906191782,44.086727357,5.50751,17,0,0,113.355,38.94,128.216878,9
200812,서울특별시,11,은평구,1138,95.328071918,3.00,6.8100,38,1.5413555,1,1,61.760953925,100,5.50751,162,139,224,94.249,38.67,129.852736,12
200903,서울특별시,11,은평구,1138,90.47980893,2.00,5.4300,112,4.8137048733,1,1,61.718987772,100,6.514187,0,0,221,88.832,38.61226547,130.541711,3
200906,서울특별시,11,은평구,1138,93.876322741,2.00,5.2500,119,4.25909425,1,1,61.713666856,100,6.514187,0,0,183,85.09,38.886481048,132.995958,6
200909,서울특별시,11,은평구,1138,98.104209543,2.00,5.7700,141,4.6147145417,1,1,56.296978752,61.180411425,6.514187,324,27,98,101.241,39.73417782,136.885476,9
200912,서울특별시,11,은평구,1138,91.121377028,2.00,5.9000,60,1.9669058333,1,1,56.178570143,53.294407668,6.514187,903,0,46,104.097,40.563106195,139.556317,12
201003,서울특별시,11,은평구,1138,99.528432509,2.00,5.4700,118,4.5099075685,1,1,55.87693132,53.226142108,8.583315,0,1319,46,95.757,41.29149696,140.959729,3
201006,서울특별시,11,은평구,1138,96.924490039,2.00,4.6200,70,2.723049,1,1,55.758223218,53.270957453,8.583315,1183,487,33,97.3,42.057047881,147.444443,6
201009,서울특별시,11,은평구,1138,95.531516984,2.25,4.8000,101,3.8768653971,1,1,55.936118572,100,8.583315,1106,0,66,100.096,42.968426109,149.638557,9
201012,서울특별시,11,은평구,1138,98.273391238,2.50,4.6700,94,3.6426053198,1,1,56.207121631,100,8.583315,757,0,208,107.329,44.371215491,152.647694,12
201103,서울특별시,11,은평구,1138,98.504884871,3.00,4.8900,136,4.8145012619,1,1,56.438544023,100,10.113033,0,588,164,104.918,46.39717639,157.61353872,3
201106,서울특별시,11,은평구,1138,99.319348855,3.25,4.8700,110,3.604972,1,1,56.556465825,53.038152801,10.113033,0,0,83,89.103,47.409686468,160.14337943,6
201109,서울특별시,11,은평구,1138,103.03087601,3.25,5.0000,91,3.3315878333,1,1,56.513292963,53.065856775,10.113033,33,0,90,106.268,49.947337842,162.5033919,9
201112,서울특별시,11,은평구,1138,98.282689415,3.25,4.9500,83,3.0089132619,1,1,56.593965707,53.137443114,10.113033,3239,3221,82,108.968,50.829309685,164.60183642,12
201203,서울특별시,11,은평구,1138,96.774805515,3.25,5.0000,114,3.7399193485,1,1,56.754050764,53.178759754,11.104556,0,0,16,107.715,51.405824695,167.23806073,3
201206,서울특별시,11,은평구,1138,96.198740647,3.25,4.7600,73,2.6636025,1,1,56.608045978,53.288198585,11.104556,0,0,13,93.732,52.080110853,169.04866903,6
201209,서울특별시,11,은평구,1138,95.353559158,3.00,4.2900,87,2.8945673333,1,1,56.914667644,53.34801545,11.104556,66,0,261,102.411,53.270940687,169.56891325,9
201212,서울특별시,11,은평구,1138,91.909756667,2.75,4.1600,114,3.7956615762,1,1,56.878950928,53.394459982,11.104556,0,0,222,100.771,54.810220654,170.93930064,12
201303,서울특별시,11,은평구,1138,93.44507084,2.75,3.9700,157,5.2100746667,1,1,57.058933902,53.434200386,10.776817,0,0,153,101.446,56.153232883,169.77717703,3
201306,서울특별시,11,은평구,1138,93.906752101,2.50,3.7300,141,4.6678633571,1,1,57.187792976,53.485995787,10.776817,0,0,94,86.885,56.726654406,170.10341347,6
201309,서울특별시,11,은평구,1138,95.955882256,2.50,3.8200,130,4.5093109394,1,1,57.225760589,53.511773765,10.776817,938,0,59,99.614,59.142058043,172.03377341,9
201312,서울특별시,11,은평구,1138,95.368612669,2.50,3.7400,105,3.702343,1,1,57.063207881,53.529596904,10.776817,0,1230,20,100.675,61.461036445,170.75531388,12
201403,서울특별시,11,은평구,1138,96.829825729,2.50,3.6900,169,5.8747996905,1,1,57.342206871,53.582267835,10.992996,28,426,9,107.329,63.228155915,171.68830682,3
201406,서울특별시,11,은평구,1138,96.129338418,2.50,3.5800,135,4.8665657083,1,1,57.204535156,53.631921717,10.992996,0,0,3,96.914,63.999129453,175.72446231,6
201409,서울특별시,11,은평구,1138,98.288804669,2.25,3.5000,173,5.9722088187,1,1,70,63.696996182,10.992996,0,0,3,107.715,64.646119402,179.57457831,9
201412,서울특별시,11,은평구,1138,96.625679149,2.00,3.3300,115,4.1145403333,1,1,70,63.693839689,10.992996,426,0,2,112.44,65.705433586,180.9134017,12
201503,서울특별시,11,은평구,1138,99.457519722,1.75,2.9700,240,8.1655625335,1,1,70,63.746776916,,0,0,2,98.5,67.631557386,266.63883286,3
201506,서울특별시,11,은평구,1138,101.20937028,1.50,3.0100,200,7.085554,1,1,70,63.672078482,,0,0,0,91.6,69.570769984,274.52190625,6
201509,서울특별시,11,은평구,1138,101.59435489,1.50,2.9200,175,6.526286,1,1,70,63.673898686,,0,0,0,110.8,71.808672278,279.39572417,9
201512,서울특별시,11,은평구,1138,104.05446503,1.50,3.1200,160,6.0687943333,1,1,70,63.67308636,,36,1305,71,117.2,73.424723726,287.68694048,12
201603,서울특별시,11,은평구,1138,104.48305811,1.50,2.9700,237,8.5162923333,1,1,70,63.605538529,11.733539,29,1313,105,120.4,74.577835467,292.6149979,3
201606,서울특별시,11,은평구,1138,106.87796736,1.25,2.7700,251,10.008525603,1,1,70,63.615598583,11.733539,0,678,62,96.1,75.069395239,291.87419077,6
201609,서울특별시,11,은평구,1138,111.2465566,1.25,2.8000,231,9.202894119,1,1,70,63.612273332,11.733539,0,0,48,109.4,74.178229776,301.19151583,9
201612,서울특별시,11,은평구,1138,110.70130521,1.25,3.1300,58,2.624089,1,1,70,63.61131715,11.733539,40,0,32,120.4,73.233544849,305.47632673,12
201703,서울특별시,11,은평구,1138,113.17570722,1.25,3.2100,175,6.9090716667,1,1,70,63.602880978,11.733539,54,0,0,113.7,73.220091035,308.50237967,3
201706,서울특별시,11,은평구,1138,116.56109073,1.25,3.2200,220,9.5253858838,1,1,70,63.611486173,11.733539,963,0,0,98.4,72.379698282,310.3304538,6
201709,서울특별시,11,은평구,1138,117.09309949,1.25,3.2400,141,6.0554308333,1,1,43.404255319,46.595744681,11.733539,0,0,0,129,71.199623675,317.67243623,9
201712,서울특별시,11,은평구,1138,116.37756578,1.50,3.4200,55,2.4580996667,1,1,43.818181818,46.181818182,11.733539,44,0,0,111.5,70.058967027,319.56180264,12
200603,서울특별시,11,서대문구,1141,78.747447334,4.00,5.4600,112,2.7550735952,1,1,64.529486945,100,5.850727,1116,99,0,109.907,48.372,104.381241,3
200606,서울특별시,11,서대문구,1141,87.424225109,4.25,5.4800,106,2.6310481667,1,1,64.510468654,100,5.850727,119,0,0,99.469,47.454,107.564252,6
200609,서울특별시,11,서대문구,1141,82.513688779,4.50,5.7700,140,3.6590298658,1,1,64.651042606,100,5.850727,0,0,0,123.203,47.67,110.66641,9
200612,서울특별시,11,서대문구,1141,89.189665691,4.50,5.8800,150,4.0364567857,1,1,50.937903926,98.8,5.850727,235,0,0,128.718,43.811,101.84374245,12
200703,서울특별시,11,서대문구,1141,96.290770937,4.50,6.2000,112,3.2041880357,1,1,51.369534719,48.601095769,6.855621,14,362,0,110.893,42.987,107.877226,3
200706,서울특별시,11,서대문구,1141,103.74591369,4.50,6.1300,112,2.9720604762,1,1,51.812014432,48.569384595,6.855621,0,473,0,102.227,43.14,110.307341,6
200709,서울특별시,11,서대문구,1141,105.74678605,5.00,6.5200,108,3.1178938333,1,1,52.049654693,48.480654162,6.855621,0,0,0,108.332,42.811,112.626114,9
200712,서울특별시,11,서대문구,1141,99.47232658,5.00,6.8500,94,2.7286164286,1,1,52.23533121,48.249615491,6.855621,0,0,0,113.158,42.165,116.409487,12
200803,서울특별시,11,서대문구,1141,111.8166897,5.00,6.7000,174,5.7140964167,1,1,52.255164566,47.301511147,7.598733,69,0,0,113.158,41.163,118.919127,3
200806,서울특별시,11,서대문구,1141,109.7240762,5.00,6.7700,109,3.5951165641,1,1,52.565128689,47.162372534,7.598733,0,0,0,91.984,39.312,124.125424,6
200809,서울특별시,11,서대문구,1141,111.55627017,5.25,7.2500,45,1.6617795,1,1,52.116982924,46.10351064,7.598733,0,0,0,113.355,38.94,128.216878,9
200812,서울특별시,11,서대문구,1141,96.024751924,3.00,6.8100,25,0.797,1,1,61.760953925,100,7.598733,362,0,0,94.249,38.67,129.852736,12
200903,서울특별시,11,서대문구,1141,102.4000887,2.00,5.4300,64,2.1669153333,1,1,61.718987772,100,8.243171,0,0,0,88.832,38.61226547,130.541711,3
200906,서울특별시,11,서대문구,1141,104.92336141,2.00,5.2500,107,3.6148575,1,1,61.713666856,100,8.243171,473,0,0,85.09,38.886481048,132.995958,6
200909,서울특별시,11,서대문구,1141,108.67205352,2.00,5.7700,121,4.2674092857,1,1,56.127621752,61.180411425,8.243171,0,0,0,101.241,39.73417782,136.885476,9
200912,서울특별시,11,서대문구,1141,101.86980878,2.00,5.9000,101,3.7455466667,1,1,56.044401874,53.233169355,8.243171,16,3293,0,104.097,40.563106195,139.556317,12
201003,서울특별시,11,서대문구,1141,105.66177868,2.00,5.4700,102,3.6691416667,1,1,56.240446228,53.238547065,8.615039,0,0,0,95.757,41.29149696,140.959729,3
201006,서울특별시,11,서대문구,1141,103.92483253,2.00,4.6200,70,2.4303396667,1,1,56.089963945,53.336803261,8.615039,0,0,109,97.3,42.057047881,147.444443,6
201009,서울특별시,11,서대문구,1141,103.55722851,2.25,4.8000,60,2.01493,1,1,56.224700952,100,8.615039,0,0,104,100.096,42.968426109,149.638557,9
201012,서울특별시,11,서대문구,1141,104.81015796,2.50,4.6700,94,3.51352125,1,1,56.256980553,100,8.615039,0,0,84,107.329,44.371215491,152.647694,12
201103,서울특별시,11,서대문구,1141,107.83950332,3.00,4.8900,101,3.693312381,1,1,56.354392708,100,8.842105,0,0,22,104.918,46.39717639,157.61353872,3
201106,서울특별시,11,서대문구,1141,104.13905471,3.25,4.8700,81,2.61726,1,1,56.553287287,53.038152801,8.842105,19,0,118,89.103,47.409686468,160.14337943,6
201109,서울특별시,11,서대문구,1141,106.86304328,3.25,5.0000,70,2.4483166667,1,1,56.57024067,53.065856775,8.842105,0,0,118,106.268,49.947337842,162.5033919,9
201112,서울특별시,11,서대문구,1141,108.46193675,3.25,4.9500,69,2.5092,1,1,56.535764123,53.137443114,8.842105,0,0,108,108.968,50.829309685,164.60183642,12
201203,서울특별시,11,서대문구,1141,106.53451177,3.25,5.0000,80,2.6924853333,1,1,56.784254594,53.178759754,8.772015,0,0,108,107.715,51.405824695,167.23806073,3
201206,서울특별시,11,서대문구,1141,101.84763238,3.25,4.7600,54,1.6699405,1,1,57.077737171,53.288198585,8.772015,0,0,108,93.732,52.080110853,169.04866903,6
201209,서울특별시,11,서대문구,1141,100.77118409,3.00,4.2900,55,1.745382,1,1,57.142834119,53.34801545,8.772015,0,0,12,102.411,53.270940687,169.56891325,9
201212,서울특별시,11,서대문구,1141,100.64330079,2.75,4.1600,71,2.271855,1,1,57.186363032,53.394459982,8.772015,0,0,88,100.771,54.810220654,170.93930064,12
201303,서울특별시,11,서대문구,1141,101.97221973,2.75,3.9700,89,3.0082535952,1,1,57.138208028,53.434200386,8.697242,0,0,88,101.446,56.153232883,169.34191893,3
201306,서울특별시,11,서대문구,1141,101.30585597,2.50,3.7300,95,3.3835945238,1,1,57.171431878,53.485995787,8.697242,0,0,88,86.885,56.726654406,170.9829411,6
201309,서울특별시,11,서대문구,1141,104.14450296,2.50,3.8200,95,3.1868866667,1,1,57.329592845,53.511773765,8.697242,0,0,1536,99.614,59.142058043,171.30661788,9
201312,서울특별시,11,서대문구,1141,102.23472195,2.50,3.7400,94,3.1767204167,1,1,57.297220279,53.529596904,8.697242,0,0,1252,100.675,61.461036445,170.75531388,12
201403,서울특별시,11,서대문구,1141,104.19759509,2.50,3.6900,139,4.7527771667,1,1,57.459645402,53.582267835,8.494932,0,0,926,107.329,63.228155915,171.93290707,3
201406,서울특별시,11,서대문구,1141,103.66979628,2.50,3.5800,97,3.4106723333,1,1,57.340019704,53.631921717,8.494932,0,0,548,96.914,63.999129453,171.68830682,6
201409,서울특별시,11,서대문구,1141,105.32006881,2.25,3.5000,126,4.45008,1,1,70,63.696996182,8.494932,0,0,300,107.715,64.646119402,178.23760677,9
201412,서울특별시,11,서대문구,1141,106.18742902,2.00,3.3300,121,4.4160175,1,1,70,63.693839689,8.494932,0,29,156,112.44,65.705433586,180.9134017,12
201503,서울특별시,11,서대문구,1141,108.91825961,1.75,2.9700,206,7.5898056071,1,1,70,63.746776916,,0,0,137,98.5,67.631557386,264.26647725,3
201506,서울특별시,11,서대문구,1141,109.86582167,1.50,3.0100,140,5.3171083987,1,1,70,63.672078482,,0,0,259,91.6,69.570769984,274.52190625,6
201509,서울특별시,11,서대문구,1141,112.17478616,1.50,2.9200,145,5.53360525,1,1,70,63.673898686,,0,0,95,110.8,71.808672278,279.39572417,9
201512,서울특별시,11,서대문구,1141,112.63958146,1.50,3.1200,87,3.4091955556,1,1,70,63.67308636,,0,0,64,117.2,73.424723726,287.68694048,12
201603,서울특별시,11,서대문구,1141,113.60541366,1.50,2.9700,167,6.3515518853,1,1,70,63.605538529,9.78651,0,0,33,120.4,74.577835467,285.20501337,3
201606,서울특별시,11,서대문구,1141,117.12431868,1.25,2.7700,173,7.148357881,1,1,70,63.615598583,9.78651,0,1061,0,96.1,75.069395239,296.04091152,6
201609,서울특별시,11,서대문구,1141,122.4109426,1.25,2.8000,163,6.9215172319,1,1,70,63.612273332,9.78651,0,0,33,109.4,74.178229776,301.19151583,9
201612,서울특별시,11,서대문구,1141,124.88591008,1.25,3.1300,48,1.8437416667,1,1,70,63.61131715,9.78651,0,0,16,120.4,73.233544849,305.47632673,12
201703,서울특별시,11,서대문구,1141,125.75186229,1.25,3.2100,142,6.310225,1,1,70,63.602880978,9.78651,0,130,0,113.7,73.220091035,306.60869096,3
201706,서울특별시,11,서대문구,1141,129.12840789,1.25,3.2200,193,8.6933758333,1,1,70,63.611486173,9.78651,130,0,0,98.4,72.379698282,310.3304538,6
