,year,metro,id,sex,old_h,grand_h,single_h,multi_h,age,number,education,marriage,asset,debt,income,income_d,industry,job,house,education_year
1375,2021,G2,60100262,1,G2,G2,G2,G2,39,1,2,1,310,0,1078,966,I,9,3,0
1376,2021,G2,60100312,1,G2,G2,G2,G2,48,4,4,2,50,0,1776,1573,,,5,9
1377,2021,G2,60100322,1,G2,G2,G2,G2,32,5,6,2,12010,13572,7610,6779,H,2,1,14
1378,2021,G2,60100342,1,G2,G2,G2,G2,53,5,6,2,7240,6000,11189,9932,F,7,3,14
1379,2021,G2,60100352,1,G2,G2,G2,G2,54,5,4,2,43616,300,12998,12188,C,5,1,9
1380,2021,G2,60100372,1,G2,G2,G2,G2,48,3,4,2,42348,12300,9066,7160,C,8,1,9
1381,2021,G2,60100382,1,G2,G2,G2,G2,57,5,3,2,37900,10500,14893,12574,F,7,1,6
1382,2021,G2,60700211,1,G2,G2,G2,G2,76,3,1,2,40269,500,11368,9974,G,5,1,0
1383,2021,G2,60700221,2,G1,G2,G2,G2,73,1,1,3,9008,0,819,792,,,1,0
1384,2021,G2,60700231,1,G1,G2,G2,G2,70,2,4,2,214,848,2228,2224,,,3,9
1385,2021,G2,60700241,1,G2,G2,G2,G2,61,2,4,2,128840,35000,6220,3678,H,3,1,9
1386,2021,G2,60700251,1,G2,G2,G2,G2,64,2,6,2,54888,5000,6228,5684,,,1,14
1387,2021,G2,60700291,1,G1,G2,G2,G2,71,1,4,4,27288,0,1538,1126,,,1,9
1388,2021,G2,60700311,1,G1,G2,G2,G2,74,2,3,2,2148,0,1390,1386,,,1,6
1389,2021,G2,60700341,1,G2,G2,G2,G2,49,4,6,2,107540,43000,10911,8487,O,4,1,14
1390,2021,G2,60700351,2,G1,G2,G2,G2,79,1,2,3,4522,0,1136,1119,G,7,1,0
1391,2021,G2,60700361,1,G2,G2,G2,G2,65,2,6,2,199764,2000,10639,8953,,,2,14
1392,2021,G2,60700371,2,G2,G2,G2,G2,50,3,5,2,54631,500,7172,6320,,,1,12
1393,2021,G2,60700391,1,G2,G2,G2,G2,52,4,6,2,35583,13295,9419,6353,C,1,1,14
1394,2021,G2,60800221,1,G2,G2,G2,G2,63,1,6,4,2536,0,1549,1546,,,4,14
1395,2021,G2,60800241,1,G2,G2,G2,G2,52,5,5,2,206260,30000,17182,10590,C,8,1,12
1396,2021,G2,60800251,1,G2,G2,G2,G2,54,2,4,2,69500,38000,4547,3006,,,1,9
1397,2021,G2,60800261,1,G2,G2,G2,G2,42,3,6,2,107587,22540,8804,6804,N,3,1,14
1398,2021,G2,60800271,1,G2,G2,G2,G2,52,3,4,2,24004,7430,2199,1594,S,8,1,9
1399,2021,G2,60800281,1,G1,G2,G2,G2,74,2,4,2,52652,5000,4551,4322,,,1,9
1400,2021,G2,60800291,1,G1,G2,G2,G2,72,2,5,2,38764,0,3835,3665,,,1,12
1401,2021,G2,60800311,1,G2,G2,G2,G2,45,3,6,2,9250,0,2277,2103,F,7,1,14
1402,2021,G2,60800321,1,G2,G2,G2,G2,47,4,6,2,19740,7000,6831,5775,G,3,1,14
1403,2021,G2,60800331,1,G2,G2,G2,G2,40,4,5,2,23580,9900,7367,6456,C,7,1,12
1404,2021,G2,60800341,2,G2,G2,G2,G2,61,1,3,3,1500,0,2631,2431,I,4,5,6
1405,2021,G2,60800361,1,G2,G2,G2,G2,74,2,4,2,70856,11900,5157,3936,I,4,1,9
1406,2021,G2,60800381,1,G1,G2,G2,G2,74,1,2,4,80,0,1774,1722,,,4,0
1407,2021,G2,60800391,1,G1,G2,G2,G2,77,2,2,2,16186,0,4219,4105,,,1,0
1408,2021,G2,60900211,2,G1,G2,G2,G2,87,1,2,3,36110,700,2244,2219,,,1,0
1409,2021,G2,60900221,1,G2,G2,G2,G2,45,4,4,2,130950,40000,10536,8002,C,7,1,9
1410,2021,G2,60900231,1,G2,G2,G2,G2,47,4,5,2,78798,2600,9796,7653,M,2,1,12
1411,2021,G2,60900241,1,G2,G2,G2,G2,59,4,4,2,36216,450,6405,5732,C,8,1,9
1412,2021,G2,60900251,1,G2,G2,G2,G2,61,2,4,3,38420,0,6489,5701,H,8,1,9
1413,2021,G2,60900271,2,G2,G2,G2,G2,55,1,4,3,3968,1250,1015,805,I,9,3,9
1414,2021,G2,60900291,2,G2,G2,G2,G2,60,1,3,4,2635,950,1646,1384,I,9,3,6
1415,2021,G2,60900311,2,G2,G2,G2,G2,42,3,4,2,53053,12000,3247,1891,I,4,2,9
1416,2021,G2,60900331,1,G2,G2,G2,G2,51,4,5,2,535600,144000,31335,24356,C,1,1,12
1417,2021,G2,60900341,1,G2,G2,G2,G2,71,2,4,2,43640,150,4417,3969,H,8,1,9
1418,2021,G2,60900351,1,G2,G2,G2,G2,51,4,6,2,196425,89600,15905,10977,C,1,2,14
1419,2021,G2,60900361,1,G1,G2,G2,G2,78,2,2,2,35500,0,2670,2447,A,6,1,0
1420,2021,G1,60900381,1,G2,G2,G2,G2,48,4,5,2,146655,45365,11700,8216,D,7,1,12
1421,2021,G2,61000202,1,G2,G2,G2,G2,60,4,4,2,38800,0,5788,2983,F,7,1,9
1422,2021,G2,61000212,1,G2,G2,G2,G2,54,2,6,2,54640,0,3812,3339,L,3,1,14
1423,2021,G2,61000222,1,G2,G2,G2,G2,48,3,6,2,46655,0,7032,5912,H,3,1,14
1424,2021,G2,61000232,1,G2,G2,G2,G2,39,4,4,2,24030,7800,7741,6639,C,8,1,9
1425,2021,G2,61000242,1,G2,G2,G2,G2,47,6,4,2,14706,0,4372,3918,S,7,3,9
1426,2021,G2,61000262,1,G2,G2,G2,G2,46,3,4,2,2170,0,4476,4372,F,9,3,9
1427,2021,G2,61000272,1,G2,G2,G2,G1,46,3,6,2,5083,3580,12253,9282,F,9,3,14
1428,2021,G2,61000292,1,G1,G2,G2,G2,80,2,2,2,25100,0,1349,1292,,,1,0
1429,2021,G2,61000302,2,G2,G2,G2,G2,63,1,3,4,500,0,2071,1904,,,5,6
1430,2021,G2,61000312,1,G1,G2,G2,G2,74,2,4,2,7450,1982,3732,3507,H,8,1,9
1431,2021,G2,61000322,1,G2,G2,G2,G2,66,2,6,2,13066,500,3803,3212,,,1,14
1432,2021,G2,61000332,1,G2,G2,G2,G2,66,3,2,2,9870,50,1703,1617,A,6,1,0
1433,2021,G2,61000342,2,G2,G2,G2,G2,45,2,4,4,23067,12160,2783,2108,N,4,1,9
1434,2021,G2,61000362,1,G2,G2,G2,G2,53,3,4,2,13701,2157,8134,7585,F,7,1,9
1435,2021,G2,61000372,1,G2,G2,G2,G2,46,2,4,2,9135,0,1898,1649,F,7,1,9
1436,2021,G2,61000392,1,G2,G2,G2,G2,71,2,5,2,11978,6400,8008,7592,A,6,1,12
1437,2021,G2,61100202,2,G2,G2,G2,G2,32,1,5,1,2646,0,3428,2952,C,7,3,12
1438,2021,G2,61100212,1,G1,G2,G2,G2,70,2,3,2,98500,1100,1909,1793,,,1,6
1439,2021,G2,61100222,1,G2,G2,G2,G2,53,4,6,2,13300,0,12542,10696,C,1,1,14
