종목코드,종목명,결산월,회계연도,자산총계,부채총계,자본총계,자본금,이익잉여금,매출액,영업이익,당기순이익,배당금,EPS,BPS,SPS,CEPS
A123890,한국자산신탁,12,2019,1238322149,576367052.3,661955096.9,56426625.5,490818175.8,223263670.7,114071131.5,89600987,-20226726.25,794,5950,1978,823
A123890,한국자산신탁,12,2020,1207644740,438773265.8,768871473.7,61988876,592166780.6,240061708,178671730.6,130008103.9,-22249002.2,1049,6283,1936,1075
A123890,한국자산신탁,12,2021,1264658300,415397655.9,849260643.8,61988876,672706617.8,212527191.2,147926013.7,107460589.3,-26920752.1,867,6940,1714,894
A123890,한국자산신탁,12,2022,1363794175,431361487.9,932432687.5,61988876,753588242.4,232964573.1,146870303.6,108242016.7,-26920752.1,873,7620,1879,904
A123890,한국자산신탁,12,2023,1480050024,445001934.7,1035048090,61988876,856309724.4,259071620.4,116706241.7,129642234.1,-26920752.1,1046,8459,2090,1082
A123890,한국자산신탁,12,2024,1725879726,680125388.3,1045754337,61988876,866812912.4,226447627.7,51764548.8,37423940.09,-26920752.1,302,8546,1827,335
A123890,한국자산신탁,12,2025,1738214603,654888141,1083326462,61988876,951396100.8,204288412.2,34227305.88,49381582.68,-12236705.5,402,8853,1664,436
A001390,KG케미칼,12,2000,,,,,,,,,,,,,
A001390,KG케미칼,12,2001,123515111,121796449,1718662,35861510,-38440216,134053233,10178209,-2940337,,-410,240,18690,413
A001390,KG케미칼,12,2002,118690610,125630855,-6940244,35861510,-47099122,136754375,4197808,-8658906,,-1207,-968,19067,-470
A001390,KG케미칼,12,2003,133362191,61477455,71884736,55808245,11970661,146629529,5135084,18804698,,408,644,3183,512
A001390,KG케미칼,12,2004,153710234,78967557,74742677,55808245,16694731,203276484,10697861,6476192,,589,11097,18496,1112
A001390,KG케미칼,12,2005,225979258,139119781,86859477,55808245,24177019,259564540,16596820,9704227,-2060662,891,7930,24258,1781
A001390,KG케미칼,12,2006,255073270,156424138,98649132,55808245,35009824,248116571,21798652,11689323,-2140000,1058,8948,23188,1942
A001390,KG케미칼,12,2007,257140267,164559792,92580475,55808245,27437387,272836630,-574623,-3894077,-2135549,-361,8272,25499,495
A001390,KG케미칼,12,2008,429344337,236913289,192431047,55808245,33446202,412573934,35148418,6443122,,575,17699,38558,1554
A001390,KG케미칼,12,2009,424847131,230658831,194188300,55808245,39784117,373784250,17695362,8408961,-2078031,793,18217,34933,1605
A001390,KG케미칼,12,2010,518784599,303149269,215635330,55808245,42758490,388521659,13752769,6258103,-2043387,474,18763,36310,1518
A001390,KG케미칼,12,2011,854039979.1,574164639.2,279875339.9,55808245,137358279,561281135.2,35412333.55,12315521.48,-3410862.65,426,17708,52456,2552
A001390,KG케미칼,12,2012,801412082.3,515378006.1,286034076.2,55808245,142127823.3,758747768.5,28000377.41,22703560.91,-3950727,666,17688,70911,3627
A001390,KG케미칼,12,2013,911141519.2,498871935.7,412269583.5,55808245,144912332.5,850561126.5,59046756.97,22995923.56,-3276719,420,19669,79492,3740
A001390,KG케미칼,12,2014,928917993.6,495751880.3,433166113.2,56600210,147440252.8,877571863.6,70973656.28,40661443.67,-17919328.55,1207,19221,81047,5402
A001390,KG케미칼,12,2015,1142452651,678433511,464019140,59702595,160867858,1014474707,45359740,41854916,-9552651,1488,18170,89578,5495
A001390,KG케미칼,12,2016,1263528834,753316753,510212081,60193085,170061110,1031449560,53308668,28347117,-3591683,1117,18865,89726,4626
A001390,KG케미칼,12,2017,1480673142,902897457.8,577775684.3,64175290,171699728.2,1099484825,76246324.27,10207707.32,-3855394.2,362,20013,93822,3920
A001390,KG케미칼,12,2018,1508599076,904440514.4,604158562,64585875,169814065.7,1282776687,72464667.39,27765617.79,-12941327.45,270,20170,103112,5360
A001390,KG케미칼,12,2019,4151542217,2799967272,1351574946,67374405,260918354.8,2068395231,117974346.3,219341422.5,-14054913.3,7569,26621,162827,23406
A001390,KG케미칼,12,2020,4323538345,2815857534,1507680811,67374405,304331416.8,3686350352,242958171.7,154664333.5,-14601273.67,3319,29528,283277,21782
A001390,KG케미칼,12,2021,4884892280,3097379164,1787513116,71638725,374610108.4,4931505172,467167837.2,281961177.8,-22460043.2,5389,34343,357157,31551
A001390,KG케미칼,12,2022,6981908975,3741042484,3240866490,71638725,680118149.1,6607355089,501083594.2,952792172.1,-24883864.43,21888,57371,476512,81637
A001390,KG케미칼,12,2023,7818145771,4181830349,3636315422,71128350,776161319.4,8933057024,442583708.1,350715471.3,-28710008.91,1388,13412,129509,9084
A001390,KG케미칼,12,2024,8160948250,4386466504,3774481746,71128350,817914425.3,8863142440,318801578.8,228495720.6,-32872337.65,903,13897,129447,7153
A001390,KG케미칼,12,2025,8343678242,4406276285,3937401958,71128350,869279576.9,9101646922,305678686.3,243985224.2,-35744754.62,1019,14858,133135,7153
A037710,광주신세계,12,2000,,,,,,,,,,,,,
A037710,광주신세계,12,2001,,,,,,,,,,,,,
A037710,광주신세계,12,2002,,,,,,,,,,,,,
A037710,광주신세계,12,2003,,,,,,,,,,,,,
A037710,광주신세계,12,2004,,,,,,,,,,,,,
A037710,광주신세계,12,2005,,,,,,,,,,,,,
A037710,광주신세계,12,2006,,,,,,,,,,,,,
A037710,광주신세계,12,2007,,,,,,,,,,,,,
A037710,광주신세계,12,2008,,,,,,,,,,,,,
A037710,광주신세계,12,2009,,,,,,,,,,,,,
A037710,광주신세계,12,2010,,,,,,,,,,,,,
A037710,광주신세계,12,2011,,,,,,,,,,,,,
A037710,광주신세계,12,2012,,,,,,,,,,,,,
A037710,광주신세계,12,2013,,,,,,,,,,,,,
A037710,광주신세계,12,2014,,,,,,,,,,,,,
A037710,광주신세계,12,2015,,,,,,,,,,,,,
A037710,광주신세계,12,2016,,,,,,,,,,,,,
A037710,광주신세계,12,2017,,,,,,,,,,,,,
A037710,광주신세계,12,2018,,,,,,,,,,,,,
A037710,광주신세계,12,2019,,,,,,,,,,,,,
A037710,광주신세계,12,2020,,,,,,,,,,,,,
A037710,광주신세계,12,2021,,,,,,,,,,,,,
A037710,광주신세계,12,2022,,,,,,,,,,,,,
A037710,광주신세계,12,2023,,,,,,,,,,,,,
A037710,광주신세계,12,2024,,,,,,,,,,,,,
A037710,광주신세계,12,2025,,,,,,,,,,,,,
A033270,유나이티드제약,12,2000,,,,,,,,,,,,,
A033270,유나이티드제약,12,2001,,,,,,,,,,,,,
A033270,유나이티드제약,12,2002,,,,,,,,,,,,,
A033270,유나이티드제약,12,2003,,,,,,,,,,,,,
A033270,유나이티드제약,12,2004,,,,,,,,,,,,,
A033270,유나이티드제약,12,2005,,,,,,,,,,,,,
A033270,유나이티드제약,12,2006,,,,,,,,,,,,,
A033270,유나이티드제약,12,2007,,,,,,,,,,,,,
A033270,유나이티드제약,12,2008,,,,,,,,,,,,,
A033270,유나이티드제약,12,2009,,,,,,,,,,,,,
A033270,유나이티드제약,12,2010,,,,,,,,,,,,,
A033270,유나이티드제약,12,2011,170085609.8,57042851.04,113042758.8,7742462,93806833.78,145453053,28003629.53,20197411.87,-1463362.4,1330,7641,9571,1613
A033270,유나이티드제약,12,2012,187577461.4,54100255.24,133477206.2,7742462,108558475.2,134829851,19810114.09,16370418.25,-1627188.64,1058,8619,8707,1346
A033270,유나이티드제약,12,2013,193539434.9,52102071.09,141437363.8,7742462,118912676.3,136891130.5,14837181.01,12204218.93,-1858190.88,789,9314,8840,1187
A033270,유나이티드제약,12,2014,217100750.8,55265966.67,161834784.1,8103661,136528265.8,155189552.8,21986969.12,18479330.38,-759246.2,1141,10174,9639,1592
A033270,유나이티드제약,12,2015,,,,,,,,,,,,,
A033270,유나이티드제약,12,2016,,,,,,,,,,,,,
A033270,유나이티드제약,12,2017,,,,,,,,,,,,,
A033270,유나이티드제약,12,2018,,,,,,,,,,,,,
A033270,유나이티드제약,12,2019,,,,,,,,,,,,,
A033270,유나이티드제약,12,2020,,,,,,,,,,,,,
A033270,유나이티드제약,12,2021,,,,,,,,,,,,,
A033270,유나이티드제약,12,2022,,,,,,,,,,,,,
A033270,유나이티드제약,12,2023,,,,,,,,,,,,,
A033270,유나이티드제약,12,2024,,,,,,,,,,,,,
A033270,유나이티드제약,12,2025,,,,,,,,,,,,,
A034830,한국토지신탁,12,2000,,,,,,,,,,,,,
A034830,한국토지신탁,12,2001,,,,,,,,,,,,,
A034830,한국토지신탁,12,2002,,,,,,,,,,,,,
A034830,한국토지신탁,12,2003,,,,,,,,,,,,,
A034830,한국토지신탁,12,2004,,,,,,,,,,,,,
A034830,한국토지신탁,12,2005,,,,,,,,,,,,,
A034830,한국토지신탁,12,2006,,,,,,,,,,,,,
A034830,한국토지신탁,12,2007,,,,,,,,,,,,,
A034830,한국토지신탁,12,2008,,,,,,,,,,,,,
A034830,한국토지신탁,12,2009,,,,,,,,,,,,,
A034830,한국토지신탁,12,2010,,,,,,,0,0,,,,,
A034830,한국토지신탁,12,2011,509336594.3,235730523.4,273606070.9,252489230,30509452.2,145798780.8,60446857.64,45249423.74,,179,1124,577,183
A034830,한국토지신탁,12,2012,575573290.6,252535237.4,323038053.2,252489230,77594642.44,117554104,58874409.34,47189707.18,,186,1317,466,190
A034830,한국토지신탁,12,2013,556373138.4,173298130.8,383075007.7,252489230,130050672.8,165817017.3,67652648.22,51772369.86,,205,1523,657,208
A034830,한국토지신탁,12,2014,517490271.8,86764243.72,430726028.1,252489230,182364155.7,143282973.1,80794341.13,59923891.22,-7495451.73,237,1745,567,240
A034830,한국토지신탁,12,2015,653420064.1,167228149.8,486191914.3,252489230,240728703.2,138464205.5,88995373.58,68178125.57,-9811035.16,270,1982,548,271
A034830,한국토지신탁,12,2016,929642681.7,363419641.6,566223040.1,252489230,311775987.6,177999039.5,113996543.4,85909718.5,-14716552.74,340,2296,705,342
A034830,한국토지신탁,12,2017,1210708226,491479533.2,719228692.7,252489230,496076924.4,249970157.7,171135111.7,167808062.8,-18395690.93,662,2917,990,668
A034830,한국토지신탁,12,2018,1375861979,551278573.4,824583405.5,252489230,617892162,269317586.4,184565902.4,166980628.9,-24527587.9,662,3379,1067,664
A034830,한국토지신탁,12,2019,1447173317,565727919.1,881445398.3,252489230,692042491,255695771.9,119320756.4,108269673.6,-33885672,428,3849,1013,450
A034830,한국토지신탁,12,2020,1544471451,621544519.8,922926931.1,252489230,760403741.8,237430677.6,93834073.89,85147952.98,-19109598,336,4031,940,365
A034830,한국토지신탁,12,2021,1721448771,696633185.5,1024815586,252489230,871697555.9,225501021.2,89510059.94,139995020.8,-20523819.33,552,4475,893,594
A034830,한국토지신탁,12,2022,1718070656,693138220.3,1024932435,252489230,872776495,212858233,53334542.43,24325037.98,-22804243.7,95,4503,843,135
A034830,한국토지신탁,12,2023,1886596466,879258531.3,1007337935,252489230,845185877.1,270086082.7,31235368.98,-7659608.66,-20438464.77,-33,4631,1070,12
A034830,한국토지신탁,12,2024,1832131545,873901304.7,958230240.1,252489230,814067840.2,236337804.6,33943466.1,-18860386.9,-15081305.61,-65,4442,936,-36
A034830,한국토지신탁,12,2025,1990907622,952913650.8,1037993971,252489230,826042302,184359776.3,-20879502.58,19428046.13,-15081305.61,83,4754,730,118
A002900,TYM,12,2000,221745712,106640549,115105163,32694450,25701839,273420291,9098940,6252784,-825000,1035,17603,45265,2170
A002900,TYM,12,2001,215094761,109150202,105944559,32694450,16207294,219625943,-5635472,-9494544,-2942501,-1452,16202,33588,-398
A002900,TYM,12,2002,211163322,107577594,103585729,32694450,15329040,198127045,7192708,-878254,,-134,15841,30300,787
A002900,TYM,12,2003,197184869,92387903,104796966,32694450,17397812,205059405,7683953,2068772,,316,16027,31360,1179
A002900,TYM,12,2004,209357169,100033384,109323785,32694450,19764184,236074586,5070311,2974152,-824604,455,16530,36103,1250
A002900,TYM,12,2005,230420383,114122232,116298151,32694450,23353678,262224243,7730584,5590622,-1851070,789,17492,40102,1825
A002900,TYM,12,2006,254559325,133711713,120847613,32694450,26147540,266910411,12996203,5159178,-1634723,677,18135,40819,1759
A002900,TYM,12,2007,260199264,131629055,128570208,32694450,35084311,271476176,8570354,10957616,-2016912,1617,19280,41517,2815
A002900,TYM,12,2008,304454099,173191686,131262412,32694450,37016510,314562947,9286848,4126869,-1961667,595,19485,48106,1913
A002900,TYM,12,2009,329882380,195541671,134340709,32694450,41583151,332219115,1274687,6383117,-1634723,948,19963,50807,2296
A002900,TYM,12,2010,332677418,183403358,149274060,32694450,57670971,323212902,-1311964,17415751,-980834,2610,22176,49429,4139
A002900,TYM,12,2011,326638660,183682542,142956118,32694450,100059468,336738118.9,-3844516.19,-6620440,-980833.5,-1012,21862,51498,388
A002900,TYM,12,2012,338915310.4,196081504.3,142833806.1,32694450,95841695.53,366717705,8937862.85,-1294895.24,-980833.5,-198,21844,56083,1078
A002900,TYM,12,2013,336812211.8,196668063.4,140144148.4,32694450,93018497.54,381620325.1,10706112.41,-1454943.9,-980833.5,-223,21432,58362,1123
A002900,TYM,12,2014,349591690,220738930,128852760,32694450,81886706,343695849,1306310,-8895307,-980834,-1360,19706,52562,33
A002900,TYM,12,2015,343205994,211435229,131770765,32694450,84639059,357489527,6677127,4036544,-491895,617,20152,54671,2070
A002900,TYM,12,2016,355460123,222811050,132649072,32694450,85075445,375475433,3421012,3681720,-980834,56,2029,5742,211
A002900,TYM,12,2017,353664372.5,221005667.8,132658704.7,32694450,85095075.06,373807893.2,10759837.23,1498711.86,-653889,23,2029,5717,191
A002900,TYM,12,2018,581549457,477285909,104263548,32694450,45310239,589909835,-5442448,-22760684,-980834,-114,1017,9022,-21
A002900,TYM,12,2019,628615584.1,481506603.8,147108980.4,63002305,48973077.48,617355468.5,13702069.68,5224426.44,-491262.87,54,903,7337,271
A002900,TYM,12,2020,656859440.1,486125601.9,170733838.2,67477245,53276857.26,713300783.4,29086927.86,6416878.43,,28,961,5657,182
A002900,TYM,12,2021,707428247.6,458227292.8,249200954.8,75764786,81261587.01,841455916.5,35264240.18,39502410.98,,189,1714,5922,391
A002900,TYM,12,2022,782128426.6,447666197.3,334462229.2,76176873.5,166846885.7,1166138767,122015643.8,98186110.27,-5857285.14,645,2300,7663,749
A002900,TYM,12,2023,849110905.4,466443819.3,382667086.2,112627390,219606467,836475030.3,76461605.33,60426831.55,-8020438.2,1341,8938,18567,1703
A002900,TYM,12,2024,836567835.7,429733832.2,406834003.5,112627390,236805889.4,788790147.2,16080371.73,18209004.49,-6868308.32,404,9504,17509,815
A002900,TYM,12,2025,852366217.5,430964532.7,421401684.8,112627390,248100189.6,929360802.6,64082478.67,40119181.94,-4496919.52,899,10601,20828,1300
A298000,효성화학,12,2000,,,,,,,,,,,,,
A298000,효성화학,12,2001,,,,,,,,,,,,,
A298000,효성화학,12,2002,,,,,,,,,,,,,
A298000,효성화학,12,2003,,,,,,,,,,,,,
A298000,효성화학,12,2004,,,,,,,,,,,,,
A298000,효성화학,12,2005,,,,,,,,,,,,,
A298000,효성화학,12,2006,,,,,,,,,,,,,
A298000,효성화학,12,2007,,,,,,,,,,,,,
A298000,효성화학,12,2008,,,,,,,,,,,,,
A298000,효성화학,12,2009,,,,,,,,,,,,,
A298000,효성화학,12,2010,,,,,,,,,,,,,
A298000,효성화학,12,2011,,,,,,,,,,,,,
A298000,효성화학,12,2012,,,,,,,,,,,,,
A298000,효성화학,12,2013,,,,,,,,,,,,,
A298000,효성화학,12,2014,,,,,,,,,,,,,
A298000,효성화학,12,2015,,,,,,,,,,,,,
A298000,효성화학,12,2016,,,,,,,,,,,,,
A298000,효성화학,12,2017,,,,,,,,,,,,,
A298000,효성화학,12,2018,1653249379,1286001139,367248240.7,15950630,18284191.68,1116772144,64994780.29,20394860.67,,11059,115567,605574,59677
A298000,효성화학,12,2019,2063516498,1608808058,454708439.9,15950630,98175391,1812470396,153887309.3,87823448.28,-3177795,27530,143089,568150,76849
A298000,효성화학,12,2020,2417365034,2015011905,402353129.5,15950630,67606964.77,1817189980,60927548.91,-11616487.93,-15888975,-3641,126614,569630,51823
A298000,효성화학,12,2021,3056203399,2554748675,501454724.8,15950630,138223210.8,2452990222,148572510.6,70414311.05,,22073,157800,768932,82430
A298000,효성화학,12,2022,3131118899,3016501814,114617084.6,15950630,-271423670.3,2878558181,-336727239.9,-408866780.6,,-128166,36068,902334,-37927
A298000,효성화학,12,2023,3115610853,3053727221,61883631.38,18959055,-620993145.5,2791629367,-188836196.8,-346912679.4,,-104950,16374,844536,-30749
A298000,효성화학,12,2024,3272029758,3340022427,-67992669.06,18959055,-963749064.2,2838188216,-170490593,-325724192.1,,-85902,-17990,748505,-27631
A298000,효성화학,12,2025,2594091115,1961019644,633071470.9,18959055,-586532097.2,2340718244,-160500285.5,326028405.1,,103670,98013,617309,134272
A084010,대한제강,12,2000,,,,,,,,,,,,,
A084010,대한제강,12,2001,,,,,,,,,,,,,
A084010,대한제강,12,2002,,,,,,,,,,,,,
A084010,대한제강,12,2003,,,,,,,,,,,,,
A084010,대한제강,12,2004,,,,,,,,,,,,,
A084010,대한제강,12,2005,,,,,,,,,,,,,
A084010,대한제강,12,2006,,,,,,,,,,,,,
A084010,대한제강,12,2007,,,,,,,,,,,,,
A084010,대한제강,12,2008,,,,,,,,,,,,,
A084010,대한제강,12,2009,,,,,,,,,,,,,
A084010,대한제강,12,2010,654625556,328903338,325722218,24004972,265340401,803109684,23270271,15602560,-6730069,650,14704,33456,1324
A084010,대한제강,12,2011,794943509.5,465557892.6,329385616.9,24004972,305370829.4,905338572.9,17437367.31,8950652.2,-2215210,373,14936,37715,1238
A084010,대한제강,12,2012,778837588.4,414635414.7,364202173.7,24646734,333034608.8,1049230725,17491588.26,31035799.45,-2205313,1273,16048,43045,2349
A084010,대한제강,12,2013,810646282,435890506,374755776,24646734,343536227,1042331533,15457964,15535602,-4538979,630,16558,42291,1714
A084010,대한제강,12,2014,776610882,404088565,372522317,24646734,340400829,1044104181,10415211,-826183,-2259606,-34,16459,42363,1066
A084010,대한제강,12,2015,635458248.7,230938486.9,404519761.8,24646734,373841803.2,889656319.8,55712856.36,35923673.67,-2263357.4,1458,17873,36096,2547
A084010,대한제강,12,2016,669562190,229357387,440204802,24646734,408078562,897912293,56280872,39837947,-5658394,1622,19488,36431,2627
A084010,대한제강,12,2017,753638611.7,292972496,460666115.7,24646734,431181318.2,1228533936,47115921.35,29626726.05,-7426750.32,1251,20446,49846,2206
A084010,대한제강,12,2018,657105859.9,222188927.9,434916932,24646734,408620470,1135523822,2477630.46,-17788071.88,-6751591.2,-695,19356,46072,123
A084010,대한제강,12,2019,635231706.5,173149684.1,462082022.4,24646734,434459400.2,1021712426,42026286.38,29622525.67,-3372156.6,1223,20463,41454,1980
A084010,대한제강,12,2020,944860967.7,396483254.7,548377713.1,24646734,477562320.4,1096134815,81806922.4,53080079.02,-4496208.6,1977,22927,44474,3167
A084010,대한제강,12,2021,1232437581,512229906,720207676,24646734,614095717,2030305294,201800787,163681147,-6472053,5744,30114,82376,7988
A084010,대한제강,12,2022,1220496810,422049932.8,798446876.9,24646734,735551196.1,2141616302,215379902.5,137607060.1,-8629403.6,5095,38135,86892,6805
A084010,대한제강,12,2023,1115779075,271812695,843966380,24646734,776988932,1447832026,109934600,77048615,-14482255,2948,42959,59288,4570
A084010,대한제강,12,2024,1149797079,253778804,896018275.1,24646734,812021716.9,1224534510,10317146.5,40013924.72,-8723238.5,1603,45641,52298,2898
A084010,대한제강,12,2025,1249954073,319627753,930326319.9,24646734,813874235.3,1247058624,-2872504.76,13848928.08,-8530059,630,46219,53420,1854
A286940,롯데이노베이트,12,2000,,,,,,,,,,,,,
A286940,롯데이노베이트,12,2001,,,,,,,,,,,,,
A286940,롯데이노베이트,12,2002,,,,,,,,,,,,,
A286940,롯데이노베이트,12,2003,,,,,,,,,,,,,
A286940,롯데이노베이트,12,2004,,,,,,,,,,,,,
A286940,롯데이노베이트,12,2005,,,,,,,,,,,,,
A286940,롯데이노베이트,12,2006,,,,,,,,,,,,,
A286940,롯데이노베이트,12,2007,,,,,,,,,,,,,
A286940,롯데이노베이트,12,2008,,,,,,,,,,,,,
A286940,롯데이노베이트,12,2009,,,,,,,,,,,,,
